,radiant_H1_AvgElo_7day_ago,match_id,radiant_H2_AvgElo_7day_ago,radiant_H3_AvgElo_7day_ago,radiant_H4_AvgElo_7day_ago,radiant_H5_AvgElo_7day_ago,dire_H1_AvgElo_7day_ago,dire_H2_AvgElo_7day_ago,dire_H3_AvgElo_7day_ago,dire_H4_AvgElo_7day_ago,dire_H5_AvgElo_7day_ago
0,2.1938342199050855,3760408738,-5.507516839044872,-2.748650588280538,0.9641979961487652,3.968621841992363,8.241488019904557,-6.857536632452245,-3.911078021970159,-3.7433009960094266,-6.5490462155731155
1,-0.26073259224469897,3760517861,8.241488019904557,9.479571709840172,2.575053449691896,-1.148820200251921,0.0,-2.360717758253099,-1.6685954421863558,16.329302104307427,0.0
2,0.0,3760649937,0.6420440573042921,-4.554517854674066,-13.769426550018082,-6.410830461345389,0.0,4.349797414246545,-3.961814002589413,0.0,7.641936259209537
3,0.0,3760977296,0.0,0.0,1.0502392975608272,2.4363631388038645,-2.8273060318848047,6.431003084954896,-3.961814002589413,-1.4439886815809715,-1.8151862869990472
4,2.4363631388038645,3761035234,14.42520696965005,-1.1208355496873874,-3.961814002589413,-6.410830461345389,-2.8273060318848047,-9.543835908816591,0.0,1.0502392975608272,-9.142263880429267
5,0.0,3761093569,-10.76139034737526,2.689239899613578,-3.961814002589413,-1.4439886815809715,0.0,0.0,0.0,-4.554517854674066,-1.8151862869990472
6,-2.8472434373043964,3763027660,0.0,-0.5856323382956257,11.540324542603809,0.0,5.968955666526256,-2.8145701438112667,-2.796608181898281,3.503267758582251,0.0
7,0.0,3763089954,-0.5856323382956257,5.056611813471595,3.5682486315758566,6.624627322063484,0.2883007588043992,0.0,-5.760427627241051,-2.796608181898281,-2.8472434373043964
8,2.0804813614952464,3763492629,3.0901560228711804,6.618954269908272,-2.98299461089782,3.503267758582251,0.2883007588043992,15.880207638816861,-12.517872804077468,0.0,11.540324542603809
9,6.768883143173857,3763575506,0.0,15.880207638816861,6.624627322063484,-2.8145701438112667,-4.269563582496122,3.503267758582251,0.0,-2.796608181898281,0.0
10,0.0,3763711443,0.0,-12.517872804077468,0.3148136725918806,0.0,-4.269563582496122,0.9312050646344945,0.0,0.0,6.618954269908272
11,0.0,3763798613,-6.461473056824062,-0.9137766144166729,0.9312050646344945,6.618954269908272,0.0,0.0,3.503267758582251,0.0,0.0
12,0.2883007588043992,3763905209,0.0,3.0901560228711804,3.503267758582251,0.0,-2.8472434373043964,0.0,4.052683668358038,-4.269563582496122,-2.8145701438112667
13,-5.760427627241051,3764049023,0.0,0.0,3.503267758582251,0.0,0.0,6.624627322063484,-4.269563582496122,-2.8145701438112667,0.0
14,-10.515906549348285,3764167820,-12.517872804077468,-5.760427627241051,-4.269563582496122,0.7847205144830238,0.2883007588043992,0.0,-2.98299461089782,0.0,-2.8145701438112667
15,0.0,3764298763,-0.9137766144166729,6.768883143173857,6.624627322063484,-2.8472434373043964,5.968955666526256,0.0,-10.600398709409452,6.618954269908272,3.503267758582251
16,-2.762892324440461,3765204718,-2.440439039605958,6.449035606476609,-1.8420765107442552,12.184740049133698,0.0,0.0,5.300652798644792,5.075046264479013,1.4278565603107158
17,12.63457593366022,3765289061,0.0,0.0,5.858229112316722,5.075046264479013,0.0,0.0,-21.70323295929363,-6.4912772103244025,0.0
18,0.0,3765370823,0.0,-4.792634187677554,0.0,11.694957402150644,0.0,-16.023667957045877,1.4278565603107158,-1.0603363188574162,-9.034817984003741
19,5.300652798644792,3765492612,0.0,-6.4912772103244025,0.0,-1.0603363188574162,12.63457593366022,0.0,-14.866730494553865,0.0,0.0
